lon,lat,Y,S_e,S_o_02km,S_o_05km,S_o_10km,Y0,Y1,R0,R1
32.455,3.365,0,0,0,0,0,1,0,1,0
32.465,3.365,0,0,0,0,0,1,0,0.984,0.016
32.485,3.365,0,0,0,0,0,1,0,1,0
32.555,3.365,0,0,0,0,0,1,0,1,0
32.575,3.365,0,0,0,0,0,1,0,0.984,0.016
32.605,3.365,0,0,0,0,0,1,0,0.96,0.04
32.615,3.365,0,0,0,0,0,1,0,1,0
32.665,3.365,0,0,0,0,0,1,0,0.998,0.002
32.685,3.365,0,0,0,0,0,1,0,0.996,0.004
32.695,3.365,0,0,0,0,0,1,0,1,0
32.705,3.365,0,0,0,0,0,1,0,0.962,0.038
32.725,3.365,0,0,0,0,0,1,0,0.99,0.01
32.735,3.365,0,0,0,0,0,1,0,1,0
32.765,3.365,0,0,0,0,0,1,0,0.99,0.01
32.775,3.365,0,0,0,0,0,1,0,1,0
32.785,3.365,0,0,0,0,0,1,0,1,0
32.795,3.365,0,0,0,0,0,1,0,0.996,0.004
32.815,3.365,0,0,0,0,0,1,0,1,0
32.835,3.365,0,0,0,0,0,1,0,0.996,0.004
32.845,3.365,0,0,0,0,0,1,0,1,0
32.865,3.365,0,0,0,0,0,1,0,0.992,0.008
32.875,3.365,0,0,0,0,0,1,0,1,0
32.885,3.365,0,0,0,0,0,1,0,0.992,0.008
32.895,3.365,0,0,0,0,0,1,0,0.992,0.008
32.905,3.365,0,0,0,0,0,1,0,1,0
32.925,3.365,0,0,0,0,0,1,0,1,0
32.975,3.365,0,0,0,0,0,1,0,0.998,0.002
32.985,3.365,0,0,0,0,0,1,0,0.982,0.018
33.005,3.365,0,0,0,0,0,1,0,1,0
33.025,3.365,0,0,0,0,0,1,0,1,0
33.045,3.365,0,0,0,0,0,1,0,0.982,0.018
33.055,3.365,0,0,0,0,0,1,0,0.994,0.006
33.075,3.365,0,0,0,0,0,1,0,1,0
33.085,3.365,0,0,0,0,0,1,0,0.998,0.002
33.095,3.365,0,0,0,0,0,1,0,0.974,0.026
33.125,3.365,0,0,0,0,0,1,0,0.994,0.006
33.135,3.365,0,0,0,0,0,1,0,1,0
33.175,3.365,0,0,0,0,0,1,0,1,0
33.185,3.365,0,0,0,0,0,1,0,0.998,0.002
33.195,3.365,0,0,0,0,0,1,0,1,0
33.205,3.365,0,0,0,0,0,1,0,1,0
33.235,3.365,0,0,0,0,0,1,0,1,0
33.245,3.365,0,0,0,0,0,1,0,0.98,0.02
33.285,3.365,0,0,0,0,0,1,0,1,0
33.295,3.365,0,0,0,0,0,1,0,1,0
33.305,3.365,0,0,0,0,0,1,0,0.99,0.01
33.315,3.365,0,0,0,0,0,1,0,0.978,0.022
33.355,3.365,0,0,0,0,0,1,0,0.998,0.002
33.385,3.365,0,0,0,0,0,1,0,0.992,0.008
33.395,3.365,0,0,0,0,0,1,0,0.998,0.002
33.405,3.365,0,0,0,0,0,1,0,0.99,0.01
33.415,3.365,0,0,0,0,0,1,0,0.998,0.002
33.425,3.365,0,0,0,0,0,1,0,0.994,0.006
33.435,3.365,0,0,0,0,0,1,0,0.986,0.014
33.445,3.365,0,0,0,0,0,1,0,1,0
33.455,3.365,0,0,0,0,0,1,0,0.984,0.016
33.475,3.365,0,0,0,0,0,1,0,0.99,0.01
33.485,3.365,0,0,0,0,0,1,0,0.978,0.022
33.505,3.365,0,0,0,0,0,1,0,0.99,0.01
33.525,3.365,0,0,0,0,0,1,0,0.97,0.03
33.535,3.365,0,0,0,0,0,1,0,0.814,0.186
33.565,3.365,0,0,0,0,0,1,0,0.702,0.298
33.585,3.365,0,0,0,0,0,1,0,0.948,0.052
33.635,3.365,0,0,0,0,0,1,0,0.862,0.138
33.645,3.365,0,0,0,0,0,1,0,0.496,0.504
33.655,3.365,0,0,0,0,0,1,0,1,0
33.675,3.365,0,0,0,0,0,1,0,0.996,0.004
33.695,3.365,0,0,0,0,0,1,0,0.998,0.002
33.705,3.365,0,0,0,0,0,1,0,0.998,0.002
33.715,3.365,0,0,0,0,0,1,0,0.982,0.018
33.725,3.365,0,0,0,0,0,1,0,0.98,0.02
33.745,3.365,0,0,0,0,0,1,0,0.998,0.002
33.765,3.365,0,0,0,0,0,1,0,1,0
33.795,3.365,0,0,0,0,0,1,0,1,0
33.805,3.365,0,0,0,0,0,1,0,0.994,0.006
33.825,3.365,0,0,0,0,0,1,0,1,0
33.835,3.365,0,0,0,0,0,1,0,0.94,0.06
33.845,3.365,0,0,0,0,0,1,0,0.998,0.002
33.865,3.365,0,0,0,0,0,1,0,1,0
33.875,3.365,0,0,0,0,0,1,0,0.994,0.006
33.895,3.365,0,0,0,0,0,1,0,0.998,0.002
33.955,3.365,0,0,0,0,0,1,0,1,0
33.965,3.365,0,0,0,0,0,1,0,0.98,0.02
33.995,3.365,0,0,0,0,0,1,0,1,0
34.055,3.365,0,0,0,0,0,1,0,1,0
34.065,3.365,0,0,0,0,0,1,0,0.996,0.004
34.095,3.365,0,0,0,0,0,1,0,0.99,0.01
34.115,3.365,0,0,0,0,0,1,0,0.996,0.004
34.125,3.365,0,0,0,0,0,1,0,1,0
34.145,3.365,0,0,0,0,0,1,0,1,0
34.175,3.365,0,0,0,0,0,1,0,1,0
34.185,3.365,0,0,0,0,0,1,0,0.978,0.022
34.195,3.365,0,0,0,0,0,1,0,0.996,0.004
34.205,3.365,0,0,0,0,0,1,0,0.998,0.002
34.215,3.365,0,0,0,0,0,1,0,0.978,0.022
34.225,3.365,0,0,0,0,0,1,0,0.99,0.01
34.235,3.365,0,0,0,0,0,1,0,1,0
34.265,3.365,0,0,0,0,0,1,0,0.92,0.08
34.285,3.365,0,0,0,0,0,1,0,0.966,0.034
34.295,3.365,0,0,0,0,0,1,0,0.918,0.082
34.305,3.365,0,0,0,0,0,1,0,0.96,0.04
34.345,3.365,0,0,0,0,0,1,0,0.994,0.006
34.355,3.365,0,0,0,0,0,1,0,0.984,0.016
34.365,3.365,0,0,0,0,0,1,0,0.998,0.002
30.905,3.355,0,0,0,0,0,1,0,1,0
30.915,3.355,0,0,0,0,0,1,0,1,0
30.925,3.355,0,0,0,0,0,1,0,1,0
30.945,3.355,0,0,0,0,0,1,0,1,0
30.955,3.355,0,0,0,0,0,1,0,0.998,0.002
30.965,3.355,0,0,0,0,0,1,0,1,0
30.985,3.355,0,0,0,0,0,1,0,1,0
30.995,3.355,0,0,0,0,0,1,0,0.994,0.006
31.005,3.355,0,0,0,0,0,1,0,1,0
31.015,3.355,0,0,0,0,0,1,0,1,0
31.035,3.355,0,0,0,0,0,1,0,0.998,0.002
31.055,3.355,0,0,0,0,0,1,0,1,0
31.075,3.355,0,0,0,0,0,1,0,1,0
31.085,3.355,0,0,0,0,0,1,0,0.996,0.004
31.105,3.355,0,0,0,0,0,1,0,0.998,0.002
31.115,3.355,0,0,0,0,0,1,0,1,0
31.145,3.355,0,0,0,0,0,1,0,1,0
31.165,3.355,0,0,0,0,0,1,0,1,0
31.175,3.355,0,0,0,0,0,1,0,1,0
31.185,3.355,0,0,0,0,0,1,0,0.996,0.004
31.215,3.355,0,0,0,0,0,1,0,0.992,0.008
31.235,3.355,0,0,0,0,0,1,0,0.994,0.006
31.245,3.355,0,0,0,0,0,1,0,1,0
31.275,3.355,0,0,0,0,0,1,0,1,0
31.305,3.355,0,0,0,0,0,1,0,1,0
31.335,3.355,0,0,0,0,0,1,0,1,0
31.355,3.355,0,0,0,0,0,1,0,0.996,0.004
31.365,3.355,0,0,0,0,0,1,0,0.992,0.008
31.375,3.355,0,0,0,0,0,1,0,0.996,0.004
31.405,3.355,0,0,0,0,0,1,0,1,0
31.415,3.355,0,0,0,0,0,1,0,0.996,0.004
31.435,3.355,0,0,0,0,0,1,0,0.968,0.032
31.445,3.355,0,0,0,0,0,1,0,0.966,0.034
31.455,3.355,0,0,0,0,0,1,0,0.98,0.02
31.475,3.355,0,0,0,0,0,1,0,0.974,0.026
31.505,3.355,0,0,0,0,0,1,0,0.986,0.014
31.525,3.355,0,0,0,0,0,1,0,0.992,0.008
31.535,3.355,0,0,0,0,0,1,0,0.976,0.024
31.545,3.355,0,0,0,0,0,1,0,1,0
31.565,3.355,0,0,0,0,0,1,0,0.998,0.002
31.585,3.355,0,0,0,0,0,1,0,0.958,0.042
31.595,3.355,0,0,0,0,0,1,0,0.996,0.004
31.605,3.355,0,0,0,0,0,1,0,0.974,0.026
31.665,3.355,0,0,0,0,0,1,0,1,0
31.685,3.355,0,0,0,0,0,1,0,1,0
31.695,3.355,0,0,0,0,0,1,0,1,0
31.725,3.355,0,0,0,0,0,1,0,0.998,0.002
31.735,3.355,0,0,0,0,0,1,0,1,0
31.745,3.355,0,0,0,0,0,1,0,1,0
31.755,3.355,0,0,0,0,0,1,0,0.994,0.006
31.765,3.355,0,0,0,0,0,1,0,1,0
31.775,3.355,0,0,0,0,0,1,0,1,0
31.785,3.355,0,0,0,0,0,1,0,1,0
31.835,3.355,0,0,0,0,0,1,0,0.982,0.018
31.855,3.355,0,0,0,0,0,1,0,1,0
31.865,3.355,0,0,0,0,0,1,0,1,0
31.875,3.355,0,0,0,0,0,1,0,0.998,0.002
31.885,3.355,0,0,0,0,0,1,0,0.992,0.008
31.895,3.355,0,0,0,0,0,1,0,1,0
31.915,3.355,0,0,0,0,0,1,0,0.998,0.002
31.925,3.355,0,0,0,0,0,1,0,0.996,0.004
31.935,3.355,0,0,0,0,0,1,0,0.99,0.01
31.975,3.355,0,0,0,0,0,1,0,0.976,0.024
32.005,3.355,0,0,0,0,0,1,0,0.998,0.002
32.035,3.355,0,0,0,0,0,1,0,1,0
32.075,3.355,0,0,0,0,0,1,0,1,0
32.085,3.355,0,0,0,0,0,1,0,0.998,0.002
32.115,3.355,0,0,0,0,0,1,0,1,0
32.145,3.355,0,0,0,0,0,1,0,0.984,0.016
32.185,3.355,0,0,0,0,0,1,0,0.998,0.002
32.195,3.355,0,0,0,0,0,1,0,0.998,0.002
32.205,3.355,0,0,0,0,0,1,0,1,0
32.215,3.355,0,0,0,0,0,1,0,1,0
32.235,3.355,0,0,0,0,0,1,0,0.948,0.052
32.245,3.355,0,0,0,0,0,1,0,0.862,0.138
32.265,3.355,0,0,0,0,0,1,0,0.998,0.002
32.275,3.355,0,0,0,0,0,1,0,0.996,0.004
32.315,3.355,0,0,0,0,0,1,0,1,0
32.335,3.355,0,0,0,0,0,1,0,0.99,0.01
32.345,3.355,0,0,0,0,0,1,0,0.958,0.042
32.355,3.355,0,0,0,0,0,1,0,1,0
32.365,3.355,0,0,0,0,0,1,0,1,0
32.375,3.355,0,0,0,0,0,1,0,0.996,0.004
32.445,3.355,0,0,0,0,0,1,0,0.994,0.006
32.455,3.355,0,0,0,0,0,1,0,1,0
32.465,3.355,0,0,0,0,0,1,0,1,0
32.485,3.355,0,0,0,0,0,1,0,0.994,0.006
32.495,3.355,0,0,0,0,0,1,0,1,0
32.505,3.355,0,0,0,0,0,1,0,1,0
32.525,3.355,0,0,0,0,0,1,0,0.962,0.038
32.535,3.355,0,0,0,0,0,1,0,1,0
32.545,3.355,0,0,0,0,0,1,0,1,0
32.555,3.355,0,0,0,0,0,1,0,1,0
32.565,3.355,0,0,0,0,0,1,0,1,0
32.575,3.355,0,0,0,0,0,1,0,0.992,0.008
32.585,3.355,0,0,0,0,0,1,0,0.998,0.002
32.595,3.355,0,0,0,0,0,1,0,0.996,0.004
32.605,3.355,0,0,0,0,0,1,0,0.988,0.012
32.615,3.355,0,0,0,0,0,1,0,1,0
32.625,3.355,0,0,0,0,0,1,0,0.986,0.014
32.655,3.355,0,0,0,0,0,1,0,1,0
32.675,3.355,0,0,0,0,0,1,0,0.998,0.002
32.685,3.355,0,0,0,0,0,1,0,0.998,0.002
32.695,3.355,0,0,0,0,0,1,0,0.996,0.004
32.755,3.355,0,0,0,0,0,1,0,0.998,0.002
32.785,3.355,0,0,0,0,0,1,0,1,0
32.815,3.355,0,0,0,0,0,1,0,0.998,0.002
32.845,3.355,0,0,0,0,0,1,0,0.988,0.012
32.865,3.355,0,0,0,0,0,1,0,1,0
32.875,3.355,0,0,0,0,0,1,0,0.99,0.01
32.905,3.355,0,0,0,0,0,1,0,1,0
32.925,3.355,0,0,0,0,0,1,0,0.988,0.012
32.965,3.355,0,0,0,0,0,1,0,1,0
32.975,3.355,0,0,0,0,0,1,0,1,0
32.985,3.355,0,0,0,0,0,1,0,0.998,0.002
32.995,3.355,0,0,0,0,0,1,0,1,0
33.005,3.355,0,0,0,0,0,1,0,1,0
33.015,3.355,0,0,0,0,0,1,0,0.994,0.006
33.045,3.355,0,0,0,0,0,1,0,0.988,0.012
33.065,3.355,0,0,0,0,0,1,0,0.992,0.008
33.095,3.355,0,0,0,0,0,1,0,1,0
33.115,3.355,0,0,0,0,0,1,0,1,0
33.165,3.355,0,0,0,0,0,1,0,0.998,0.002
33.225,3.355,0,0,0,0,0,1,0,0.994,0.006
33.235,3.355,0,0,0,0,0,1,0,0.958,0.042
33.275,3.355,0,0,0,0,0,1,0,1,0
33.285,3.355,0,0,0,0,0,1,0,1,0
33.305,3.355,0,0,0,0,0,1,0,0.988,0.012
33.315,3.355,0,0,0,0,0,1,0,0.984,0.016
33.335,3.355,0,0,0,0,0,1,0,1,0
33.375,3.355,0,0,0,0,0,1,0,1,0
33.385,3.355,0,0,0,0,0,1,0,0.99,0.01
33.395,3.355,0,0,0,0,0,1,0,1,0
33.405,3.355,0,0,0,0,0,1,0,0.998,0.002
33.415,3.355,0,0,0,0,0,1,0,0.994,0.006
33.425,3.355,0,0,0,0,0,1,0,0.992,0.008
33.435,3.355,0,0,0,0,0,1,0,0.99,0.01
33.445,3.355,0,0,0,0,0,1,0,0.996,0.004
33.465,3.355,0,0,0,0,0,1,0,0.994,0.006
33.495,3.355,0,0,0,0,0,1,0,0.992,0.008
33.505,3.355,0,0,0,0,0,1,0,0.992,0.008
33.515,3.355,0,0,0,0,0,1,0,1,0
33.535,3.355,0,0,0,0,0,1,0,0.918,0.082
33.545,3.355,0,0,0,0,0,1,0,0.818,0.182
33.565,3.355,0,0,0,0,0,1,0,0.636,0.364
33.575,3.355,0,0,0,0,0,1,0,0.768,0.232
33.595,3.355,0,0,0,0,0,1,0,0.968,0.032
33.605,3.355,0,0,0,0,0,1,0,0.962,0.038
33.645,3.355,0,0,0,0,0,1,0,0.824,0.176
33.685,3.355,0,0,0,0,0,1,0,0.996,0.004
33.695,3.355,0,0,0,0,0,1,0,0.996,0.004
33.725,3.355,0,0,0,0,0,1,0,0.992,0.008
33.735,3.355,0,0,0,0,0,1,0,0.998,0.002
33.745,3.355,0,0,0,0,0,1,0,0.964,0.036
33.755,3.355,0,0,0,0,0,1,0,0.976,0.024
33.775,3.355,0,0,0,0,0,1,0,1,0
33.795,3.355,0,0,0,0,0,1,0,1,0
33.835,3.355,0,0,0,0,0,1,0,1,0
33.865,3.355,0,0,0,0,0,1,0,1,0
33.905,3.355,0,0,0,0,0,1,0,0.99,0.01
33.915,3.355,0,0,0,0,0,1,0,1,0
33.925,3.355,0,0,0,0,0,1,0,1,0
33.935,3.355,0,0,0,0,0,1,0,1,0
33.955,3.355,0,0,0,0,0,1,0,1,0
33.975,3.355,0,0,0,0,0,1,0,0.964,0.036
33.985,3.355,0,0,0,0,0,1,0,0.986,0.014
33.995,3.355,0,0,0,0,0,1,0,1,0
34.095,3.355,0,0,0,0,0,1,0,0.988,0.012
34.115,3.355,0,0,0,0,0,1,0,0.998,0.002
34.125,3.355,0,0,0,0,0,1,0,1,0
34.135,3.355,0,0,0,0,0,1,0,1,0
34.145,3.355,0,0,0,0,0,1,0,0.994,0.006
34.155,3.355,0,0,0,0,0,1,0,0.998,0.002
34.215,3.355,0,0,0,0,0,1,0,1,0
34.225,3.355,0,0,0,0,0,1,0,0.98,0.02
34.235,3.355,0,0,0,0,0,1,0,1,0
34.255,3.355,0,0,0,0,0,1,0,0.97,0.03
34.285,3.355,0,0,0,0,0,1,0,0.982,0.018
34.295,3.355,0,0,0,0,0,1,0,0.938,0.062
