"shrid2","lat","lon","Ycons","Ylowinc","Ymidinc","wave","D","R_PC1","R_PC1_scaled"
"11-28-532-04333-569990",19.215,79.215,0,0,0,"Holdout",NA,-64.432553799838,-1.32137440509687
"11-28-532-04333-569991",19.195,79.215,1,0,0,"Holdout",NA,-21.51837879164,-0.441296104183346
"11-28-532-04333-569992",19.175,79.265,0,0,0,"Holdout",NA,-48.7383035692235,-0.999518769413966
"11-28-532-04333-569993",19.165,79.275,1,1,1,"Holdout",NA,-66.2948694398517,-1.35956653121638
"11-28-532-04333-569994",19.155,79.285,1,0,1,"Holdout",NA,-58.6752784052098,-1.20330495260879
"11-28-532-04333-569995",19.165,79.305,1,1,1,"Holdout",NA,-37.7491826478388,-0.774155311601299
"11-28-532-04333-569996",19.155,79.325,0,0,1,"Holdout",NA,-68.1236644301754,-1.39707122022638
"11-28-532-04333-569997",19.155,79.345,1,0,0,"Holdout",NA,-69.15310904855,-1.41818293612097
"11-28-532-04333-569998",19.135,79.295,1,0,1,"Holdout",NA,-57.9787206244641,-1.18902003653969
"11-28-532-04333-570001",19.155,79.245,1,0,1,"Holdout",NA,-49.2324608332312,-1.00965288209838
"11-28-532-04333-570002",19.165,79.235,0,0,1,"Holdout",NA,-40.8058873607841,-0.83684181296476
"11-28-532-04333-570004",19.165,79.135,1,0,0,"Holdout",NA,-33.7990902523686,-0.693147332228684
"11-28-532-04333-570005",19.105,79.215,1,0,1,"Holdout",NA,-28.9223087260396,-0.593134933090213
"11-28-532-04333-570006",19.115,79.185,1,0,1,"Holdout",NA,-24.6099895390754,-0.504698453947012
"11-28-532-04333-570007",19.085,79.185,1,0,1,"Holdout",NA,-26.5263834403484,-0.543999609991401
"11-28-532-04333-570008",19.115,79.235,1,0,1,"Holdout",NA,-40.6026711634938,-0.832674281709756
"11-28-532-04334-570009",19.165,78.925,0,0,0,"Buffer",0,-57.7071545787955,-1.18345079551356
"11-28-532-04334-570010",19.185,78.945,1,0,1,"Buffer",0,-39.9509313691651,-0.819308487057502
"11-28-532-04334-570011",19.215,78.985,0,0,0,"Buffer",0,-23.1986436530595,-0.475754756692458
"11-28-532-04334-570012",19.175,79.005,0,0,0,"Buffer",0,-20.3118453825876,-0.416552674479025
"11-28-532-04334-570013",19.145,78.975,0,0,0,"Buffer",0,5.34675226625109,0.109650497743202
"11-28-532-04334-570014",19.125,78.975,0,0,0,"Buffer",0,-1.00864568370952,-0.0206851740566664
"11-28-532-04334-570015",19.125,78.965,0,0,0,"Buffer",0,-18.1832215366989,-0.372899134425748
"11-28-532-04334-570016",19.135,78.945,0,0,0,"Buffer",0,-27.4651970561366,-0.563252677111985
"11-28-532-04334-570017",19.145,78.925,1,1,1,"Buffer",0,-4.09616772100298,-0.0840036730863042
"11-28-532-04334-570018",19.125,78.895,0,0,1,"Buffer",0,-49.3699586735575,-1.0124726698648
"11-28-532-04334-570019",19.105,78.945,0,0,0,"Buffer",0,-13.4686051570811,-0.276212396954028
"11-28-532-04334-570020",19.095,78.975,0,0,0,"Buffer",0,13.505979613788,0.276978867434934
"11-28-532-04334-570021",19.085,78.985,0,0,0,"Buffer",0,-24.3843463180408,-0.500070992215711
"11-28-532-04334-570022",19.085,79.015,0,0,1,"Buffer",0,-33.6484936592559,-0.690058916949476
"11-28-532-04334-570023",19.115,79.005,0,0,0,"Buffer",0,61.0397234106055,1.25179468222737
"11-28-532-04334-570024",19.155,79.015,0,0,0,"Buffer",0,-62.6864385646547,-1.28556530171586
"11-28-532-04334-570027",19.155,79.055,1,1,1,"Buffer",0,-32.1664126483696,-0.659664592984774
"11-28-532-04334-570028",19.105,79.045,0,1,1,"Buffer",0,-25.1683945545271,-0.51615015113393
"11-28-532-04334-570029",19.085,79.035,0,0,0,"Buffer",0,-56.0593396776823,-1.1496576225558
"11-28-532-04334-570030",19.085,79.055,0,0,0,"Buffer",0,-11.700033720388,-0.239942764722914
"11-28-532-04334-570031",19.125,79.085,1,1,1,"Buffer",0,-23.8010407617529,-0.48810863798676
"11-28-532-04334-570032",19.085,79.095,0,0,0,"Buffer",0,-31.7944995137512,-0.652037446953426
"11-28-532-04334-570033",19.055,79.075,0,0,0,"Buffer",0,-25.9254001838723,-0.531674723793869
"11-28-532-04334-570034",19.045,79.085,0,0,0,"Buffer",0,-45.9925721105107,-0.943209666967346
"11-28-532-04335-570035",19.185,78.715,0,0,0,"Control",0,-4.88079450320094,-0.10009469674448
"11-28-532-04335-570036",19.225,78.745,0,0,0,"Control",0,-51.4245136436834,-1.05460721507966
"11-28-532-04335-570037",19.225,78.805,1,1,1,"Control",0,-33.5100933507243,-0.687220621482881
"11-28-532-04335-570038",19.255,78.845,0,0,0,"Control",0,-9.72549151825279,-0.199449110912599
"11-28-532-04335-570039",19.245,78.905,0,0,0,"Control",0,-3.0248250557866,-0.0620327175146386
"11-28-532-04335-570040",19.205,78.875,1,0,0,"Control",0,-31.9780829697386,-0.655802352511796
"11-28-532-04335-570042",19.175,78.875,1,1,1,"Control",0,-47.9761808061975,-0.983889255244269
"11-28-532-04335-570043",19.145,78.855,0,0,1,"Control",0,-39.7566608034802,-0.815324411648086
"11-28-532-04335-570044",19.145,78.795,0,0,0,"Control",0,-56.0026920462013,-1.14849590032171
"11-28-532-04335-570045",19.115,78.745,1,1,1,"Control",0,-30.9023843791886,-0.633742066191821
"11-28-532-04335-570046",19.115,78.575,0,0,0,"Control",0,-39.1841491655303,-0.803583417687842
"11-28-532-04335-570047",19.105,78.765,0,0,0,"Control",0,-70.3740825874841,-1.44322250212451
"11-28-532-04335-570048",19.105,78.805,0,0,0,"Control",0,-15.4590011498666,-0.317031178234133
"11-28-532-04335-570049",19.115,78.815,0,0,0,"Control",0,1.81105146534576,0.037140807115224
"11-28-532-04335-570050",19.125,78.925,1,0,1,"Control",0,-17.0405138252131,-0.349464633798086
"11-28-532-04335-570051",19.095,78.925,0,0,0,"Control",0,-40.6789909378263,-0.834239437682296
"11-28-532-04335-570052",19.085,78.925,0,0,0,"Control",0,20.0443993997345,0.411067927163471
"11-28-532-04335-570053",19.095,78.855,0,0,0,"Control",0,15.8373136623374,0.324789561871382
"11-28-532-04335-570054",19.095,78.825,0,0,0,"Control",0,-5.88783403997592,-0.12074693214941
"11-28-532-04335-570055",19.095,78.795,0,0,0,"Control",0,-28.911377495069,-0.592910756831957
"11-28-532-04335-570056",19.095,78.785,0,0,0,"Control",0,-0.892592988713555,-0.0183051805321732
"11-28-532-04335-570057",19.095,78.745,0,0,1,"Control",0,-47.5134174189716,-0.974398964088098
"11-28-532-04335-570058",19.075,78.705,0,0,0,"Control",0,-28.3399074401607,-0.581191123520806
"11-28-532-04335-570059",19.075,78.725,0,0,0,"Control",0,-25.1102366959861,-0.514957457360375
"11-28-532-04335-570060",19.075,78.755,0,0,0,"Control",0,-2.04767085133194,-0.0419933666049991
"11-28-532-04335-570061",19.045,78.755,1,0,1,"Control",0,-15.4023077542201,-0.31586851747451
"11-28-532-04335-570062",19.045,78.735,0,0,0,"Control",0,-36.3025093045571,-0.744487123463253
"11-28-532-04335-570063",19.065,78.725,1,0,1,"Control",0,-22.382735760606,-0.459022224107242
"11-28-532-04335-570064",19.045,78.715,0,0,0,"Control",0,-28.8274293865401,-0.591189159977191
"11-28-532-04335-570065",19.035,78.715,0,0,0,"Control",0,-32.1732655089132,-0.659805130554528
"11-28-532-04335-570066",19.025,78.745,0,0,1,"Control",0,-26.0136718885065,-0.533484988393349
"11-28-532-04335-570067",19.055,78.785,1,0,0,"Control",0,-1.40710876978205,-0.0288568030277578
"11-28-532-04335-570068",19.075,78.805,0,0,0,"Control",0,1.79961052158791,0.0369061777336423
"11-28-532-04335-570069",19.075,78.865,0,0,0,"Control",0,-5.25255667983439,-0.107718746949173
"11-28-532-04335-570070",19.065,78.895,0,0,0,"Control",0,-16.0818536123399,-0.329804555254396
"11-28-532-04335-570071",19.085,78.915,0,0,0,"Control",0,-0.158020250728359,-0.00324065868082907
"11-28-532-04335-570072",19.045,78.905,0,0,1,"Control",0,-14.9545393465123,-0.3066857414015
"11-28-532-04336-570073",19.285,78.195,0,0,0,"Holdout",NA,-11.7087126655043,-0.240120751396786
"11-28-532-04336-570074",19.275,78.205,1,0,0,"Holdout",NA,-70.4649575291894,-1.44508615357013
"11-28-532-04336-570075",19.275,78.215,0,0,0,"Holdout",NA,-39.4568680121463,-0.809176300205356
"11-28-532-04336-570076",19.285,78.235,1,1,1,"Holdout",NA,-53.9481154711281,-1.1063609120354
"11-28-532-04336-570078",19.245,78.255,0,0,0,"Holdout",NA,-53.3415140221315,-1.09392080867882
"11-28-532-04336-570079",19.245,78.275,1,0,0,"Holdout",NA,-55.7395746064664,-1.14309992220357
"11-28-532-04336-570080",19.205,78.275,0,0,0,"Holdout",NA,-60.9366051964377,-1.24967994734779
"11-28-532-04336-570081",19.215,78.235,0,0,0,"Holdout",NA,-47.7836331566203,-0.979940513173557
"11-28-532-04336-570082",19.235,78.215,0,0,0,"Holdout",NA,-57.0724317826764,-1.17043398323993
"11-28-532-04336-570083",19.225,78.195,0,0,0,"Holdout",NA,-46.5820779717341,-0.955299176240796
"11-28-532-04336-570084",19.205,78.215,0,0,0,"Holdout",NA,-58.8423122943263,-1.20673046180943
"11-28-532-04336-570085",19.185,78.195,0,0,0,"Holdout",NA,-19.1018841785667,-0.391738948002807
"11-28-532-04336-570086",19.175,78.185,0,0,0,"Holdout",NA,-46.59924425239,-0.955651220084345
"11-28-532-04336-570087",19.175,78.205,0,0,0,"Holdout",NA,-56.3822187955588,-1.15627918537058
"11-28-532-04336-570088",19.145,78.225,0,0,0,"Holdout",NA,3.86318318139227,0.079225656551662
"11-28-532-04336-570089",19.135,78.245,0,0,0,"Holdout",NA,-52.5753472434779,-1.07820836036436
"11-28-532-04336-570090",19.175,78.235,0,0,0,"Holdout",NA,-38.7535808205466,-0.794753378256628
"11-28-532-04336-570091",19.165,78.245,0,0,1,"Holdout",NA,-15.4871358733129,-0.317608161471083
"11-28-532-04336-570092",19.185,78.245,0,0,0,"Holdout",NA,-66.5526177677854,-1.36485240029036
"11-28-532-04336-570093",19.165,78.265,0,0,0,"Holdout",NA,-61.6989038728089,-1.26531306912542
"11-28-532-04336-570094",19.185,78.295,0,0,0,"Holdout",NA,-23.7285365145472,-0.486621730346624
"11-28-532-04336-570095",19.145,78.285,0,0,0,"Holdout",NA,-32.2917564780394,-0.662235127886696
"11-28-532-04336-570096",19.145,78.305,0,0,0,"Holdout",NA,-57.072272520953,-1.17043071712129
"11-28-532-04336-570097",19.155,78.335,0,0,0,"Holdout",NA,23.8690213470927,0.489502774959671
"11-28-532-04336-570098",19.185,78.315,0,0,0,"Holdout",NA,-4.58084978980139,-0.0939434697038523
"11-28-532-04336-570100",19.175,78.345,1,0,0,"Holdout",NA,-15.9887418206739,-0.327895030781684
"11-28-532-04337-570101",19.185,78.035,0,0,0,"Treatment",1,-30.8814936062103,-0.633313640945759
"11-28-532-04337-570102",19.205,78.055,0,1,1,"Treatment",1,-53.4133165611789,-1.09539332577961
"11-28-532-04337-570103",19.225,78.065,1,0,1,"Treatment",1,-43.2283754170687,-0.886521881896551
"11-28-532-04337-570104",19.215,78.075,0,0,0,"Treatment",1,-39.2171506522604,-0.80426020787112
"11-28-532-04337-570106",19.215,78.115,0,0,1,"Treatment",1,-61.4504859393792,-1.26021854656434
"11-28-532-04337-570108",19.215,78.155,1,0,1,"Treatment",1,-57.0108136301604,-1.16917032620909
"11-28-532-04337-570110",19.185,78.155,0,0,0,"Treatment",1,-12.8460757344129,-0.263445644791932
"11-28-532-04337-570112",19.165,78.115,0,0,0,"Treatment",1,21.5813840812416,0.442588208440519
"11-28-532-04337-570113",19.185,78.105,0,0,0,"Treatment",1,-38.8182102149157,-0.796078789442431
"11-28-532-04337-570114",19.175,78.065,0,0,0,"Treatment",1,42.43584549948,0.870268781769116
"11-28-532-04337-570115",19.155,78.045,0,0,0,"Treatment",1,46.32573900378,0.950042210137362
"11-28-532-04337-570116",19.145,78.075,0,0,1,"Treatment",1,-18.5869302549894,-0.381178340137829
"11-28-532-04337-570117",19.155,78.085,0,0,0,"Treatment",1,-34.9503901627124,-0.716758040549273
"11-28-532-04337-570118",19.125,78.075,0,0,0,"Treatment",1,-24.7537098559977,-0.507645851451438
"11-28-532-04337-570119",19.125,78.095,0,0,0,"Treatment",1,18.2726432865972,0.374732984003427
"11-28-532-04337-570120",19.135,78.125,0,0,0,"Treatment",1,-28.9573135348217,-0.593852807140708
"11-28-532-04337-570121",19.125,78.135,0,0,0,"Treatment",1,-18.5346196752238,-0.380105561594349
"11-28-532-04337-570122",19.115,78.115,0,0,0,"Treatment",1,-50.6420731058606,-1.03856102663584
"11-28-532-04337-570123",19.105,78.095,0,0,0,"Treatment",1,76.3985611276751,1.56677172185269
"11-28-532-04337-570124",19.085,78.075,0,0,1,"Treatment",1,-31.7727782750676,-0.65159199062505
"11-28-532-04337-570125",19.085,78.095,0,0,0,"Treatment",1,-30.4988719151657,-0.625466885236651
"11-28-532-04337-570126",19.095,78.105,0,0,0,"Treatment",1,-3.6847317275764,-0.0755659974241165
"11-28-532-04337-570127",19.085,78.125,0,1,1,"Treatment",1,-70.0969846760342,-1.43753981431684
"11-28-532-04337-570128",19.095,78.135,1,0,1,"Treatment",1,-67.4782470108258,-1.38383508401515
"11-28-532-04338-570129",19.225,77.895,1,0,0,"Buffer",0,-16.1869840341102,-0.331960556224897
"11-28-532-04338-570130",19.255,77.915,0,0,0,"Buffer",0,-42.697496343709,-0.875634683138013
"11-28-532-04338-570131",19.275,77.915,1,0,1,"Buffer",0,-21.9112026610661,-0.44935208483535
"11-28-532-04338-570132",19.275,77.885,1,0,0,"Buffer",0,-3.64016080914053,-0.0746519428451877
"11-28-532-04338-570133",19.285,77.905,1,0,0,"Buffer",0,-41.1622343832009,-0.844149731198403
"11-28-532-04338-570134",19.285,77.945,1,0,0,"Buffer",0,-42.3004242595492,-0.867491580652628
"11-28-532-04338-570135",19.285,77.975,1,1,1,"Buffer",0,-4.34340260617119,-0.089073933848018
"11-28-532-04338-570136",19.285,78.015,1,0,0,"Buffer",0,-23.0398016913843,-0.472497246470762
"11-28-532-04338-570137",19.265,78.035,1,0,0,"Buffer",0,-49.0442975385591,-1.00579405380592
"11-28-532-04338-570139",19.245,78.015,1,0,1,"Buffer",0,-36.7834288366704,-0.754349758469461
"11-28-532-04338-570140",19.235,78.015,0,0,0,"Buffer",0,-39.7219690905863,-0.814612958527209
"11-28-532-04338-570141",19.225,78.035,0,0,0,"Buffer",0,-37.0512894165734,-0.759843008287212
"11-28-532-04338-570142",19.205,78.015,0,0,0,"Buffer",0,-55.1760015138635,-1.13154223876485
"11-28-532-04338-570143",19.255,77.995,1,0,0,"Buffer",0,-51.0169238720318,-1.04624841723172
"11-28-532-04338-570144",19.265,77.965,1,0,0,"Buffer",0,-31.0206274145984,-0.63616697893169
"11-28-532-04338-570145",19.245,77.965,0,0,1,"Buffer",0,-69.49252256117,-1.42514358414546
"11-28-532-04338-570146",19.255,77.935,1,0,0,"Buffer",0,-63.7600580820614,-1.30758295067512
"11-28-532-04338-570147",19.235,77.935,1,0,0,"Buffer",0,-71.3380374238827,-1.46299116211653
"11-28-532-04338-570148",19.225,77.955,1,0,0,"Buffer",0,-34.65163968639,-0.71063130476678
"11-28-532-04338-570149",19.225,77.975,1,0,1,"Buffer",0,-66.1335265958342,-1.35625773322596
"11-28-532-04338-570150",19.205,77.965,1,0,1,"Buffer",0,-6.51482753899666,-0.133605233006798
"11-28-532-04338-570151",19.205,77.945,0,0,0,"Buffer",0,-44.3191496019437,-0.908891336537629
"11-28-532-04338-570152",19.215,77.935,0,0,0,"Buffer",0,-51.0779208941699,-1.04749933620182
"11-28-532-04338-570153",19.205,77.915,1,0,1,"Buffer",0,-20.0484513554653,-0.41115102414283
"11-28-532-04338-570154",19.195,77.905,0,0,0,"Buffer",0,-3.87325100069596,-0.0794321260761252
"11-28-532-04338-570155",19.195,77.895,0,0,0,"Buffer",0,-39.4611300332796,-0.809263705178579
"11-28-532-04338-570156",19.195,77.865,0,0,0,"Buffer",0,-54.8957651155335,-1.1257951872778
"11-28-532-04338-570157",19.155,77.865,1,0,1,"Buffer",0,-31.0016424378445,-0.635777637505896
"11-28-532-04338-570158",19.165,77.875,0,1,1,"Buffer",0,-36.3944841035676,-0.74637333063896
"11-28-532-04338-570159",19.175,77.885,0,0,1,"Buffer",0,-26.7344875038732,-0.54826738096929
"11-28-532-04338-570160",19.165,77.895,0,0,0,"Buffer",0,-26.6940198276499,-0.547437475146198
"11-28-532-04338-570161",19.185,77.925,1,1,1,"Buffer",0,-19.3155257628385,-0.396120281733549
"11-28-532-04338-570162",19.175,77.935,0,0,0,"Buffer",0,-17.0650985823995,-0.349968814790238
"11-28-532-04338-570163",19.195,77.955,1,0,0,"Buffer",0,-15.0097698461823,-0.30781840128134
"11-28-532-04338-570164",19.185,77.955,1,0,1,"Buffer",0,-43.1205450130412,-0.884310510042258
"11-28-532-04338-570165",19.175,77.955,0,0,0,"Buffer",0,-44.0679795269299,-0.903740373416091
"11-28-532-04338-570166",19.165,77.965,1,0,0,"Buffer",0,-36.543511081369,-0.749429556452195
"11-28-532-04339-570167",19.145,77.915,0,0,0,"Control",0,-62.2830015350964,-1.27729166776084
"11-28-532-04339-570168",19.165,77.915,1,0,0,"Control",0,-23.1410433946314,-0.474573498109253
"11-28-532-04339-570169",19.155,77.925,0,0,0,"Control",0,-64.8891458346356,-1.33073813496278
"11-28-532-04339-570170",19.155,77.935,1,0,1,"Control",0,-31.2120467638315,-0.640092581966186
"11-28-532-04339-570171",19.155,77.945,1,0,1,"Control",0,-35.2071563496773,-0.72202376800443
"11-28-532-04339-570172",19.145,77.965,1,0,0,"Control",0,-37.4834334419815,-0.768705361566949
"11-28-532-04339-570173",19.165,77.975,0,1,1,"Control",0,-50.2911498819308,-1.03136433895378
"11-28-532-04339-570174",19.195,77.985,1,0,0,"Control",0,-38.4325467044048,-0.788169652496656
"11-28-532-04339-570175",19.185,78.005,0,0,0,"Control",0,-69.3501076902295,-1.42222295855688
"11-28-532-04339-570176",19.155,78.005,0,0,0,"Control",0,11.0343817241013,0.226291660448399
"11-28-532-04339-570177",19.145,78.015,0,0,0,"Control",0,29.3328739604665,0.601554751340467
"11-28-532-04339-570178",19.135,78.045,0,0,0,"Control",0,5.66542284872056,0.116185752463053
"11-28-532-04339-570179",19.115,78.065,0,0,0,"Control",0,-53.0359481229473,-1.08765430309366
"11-28-532-04339-570180",19.105,78.035,0,0,0,"Control",0,26.5309072502775,0.544092383695084
"11-28-532-04339-570181",19.125,78.015,1,0,0,"Control",0,16.5690167201475,0.339795232696179
"11-28-532-04339-570183",19.135,77.995,1,0,1,"Control",0,-62.5904677838545,-1.28359714546707
"11-28-532-04339-570184",19.115,77.905,1,0,0,"Control",0,-60.8448054186913,-1.24779732948533
"11-28-532-04339-570185",19.095,77.915,0,0,1,"Control",0,-30.9273609143181,-0.634254281714904
"11-28-532-04339-570186",19.075,77.895,1,0,1,"Control",0,-31.8404893030083,-0.652980599549999
"11-28-532-04339-570187",19.065,77.925,0,0,0,"Control",0,-51.7928723264109,-1.06216146687548
"11-28-532-04339-570188",19.085,77.935,0,0,0,"Control",0,-69.1500902993683,-1.41812102800669
"11-28-532-04339-570189",19.065,77.945,0,0,0,"Control",0,74.6191071873557,1.53027891265734
"11-28-532-04339-570190",19.065,77.965,0,0,0,"Control",0,-34.7182279231705,-0.711996887637135
"11-28-532-04339-570191",19.055,77.985,0,0,0,"Control",0,9.23603066068628,0.189411311518611
"11-28-532-04339-570192",19.085,77.995,0,0,1,"Control",0,-65.2086707404041,-1.33729091003336
"11-28-532-04339-570193",19.055,78.005,0,0,0,"Control",0,-44.142953251609,-0.905277924777992
"11-28-532-04339-570194",19.085,78.005,0,0,0,"Control",0,-33.6951920354103,-0.691016601153669
"11-28-532-04339-570195",19.105,78.015,0,0,1,"Control",0,6.46566295188857,0.132596972070198
"11-28-532-04339-570196",19.085,78.015,0,0,1,"Control",0,7.0294175904544,0.144158378629833
"11-28-532-04339-570197",19.075,78.025,0,0,0,"Control",0,-15.0101924272158,-0.307827067518028
"11-28-532-04339-570198",19.085,78.035,0,0,0,"Control",0,-54.0471999357122,-1.10839292330491
"11-28-532-04339-570199",19.085,78.055,1,0,0,"Control",0,-10.8184035245255,-0.221862407715922
"11-28-532-04339-802898",19.115,77.965,0,NA,NA,"Control",0,276.000189356194,5.66017586622618
"11-28-532-04340-570201",19.075,77.835,1,1,1,"Treatment",1,-64.7074856701197,-1.32701267201492
"11-28-532-04340-570202",19.095,77.865,0,0,0,"Treatment",1,-2.34372721673896,-0.0480648519124125
"11-28-532-04340-570203",19.115,77.865,0,0,0,"Treatment",1,-22.6350007911956,-0.464195642434841
"11-28-532-04340-570204",19.135,77.855,0,0,0,"Treatment",1,-21.8652288860791,-0.44840926065734
"11-28-532-04340-570205",19.145,77.875,0,0,1,"Treatment",1,-12.1155647879468,-0.24846442163101
"11-28-532-04340-570206",19.115,77.885,0,0,1,"Treatment",1,-53.4908165271195,-1.09698268496764
"11-28-532-04340-570207",19.075,77.865,0,0,0,"Treatment",1,-34.8568568668386,-0.714839871923272
"11-28-532-04340-570208",19.055,77.875,1,0,1,"Treatment",1,-44.9097622457249,-0.921003543563342
"11-28-532-04340-570209",19.055,77.855,0,0,1,"Treatment",1,-32.0901316753079,-0.658100232743634
"11-28-532-04340-570210",19.055,77.825,1,0,1,"Treatment",1,-50.1637136126019,-1.02875089257238
"11-28-532-04340-570211",19.065,77.805,1,0,0,"Treatment",1,-49.296994302607,-1.01097632606694
"11-28-532-04340-570212",19.035,77.775,1,0,0,"Treatment",1,-5.79241524446183,-0.118790095942837
"11-28-532-04340-570213",19.025,77.785,1,0,0,"Treatment",1,-51.2749550516368,-1.05154008699086
"11-28-532-04340-570214",18.995,77.775,1,0,1,"Treatment",1,-60.1965660693847,-1.23450332150279
"11-28-532-04340-570215",18.975,77.775,1,0,0,"Treatment",1,-43.7537406982966,-0.897296004525582
"11-28-532-04340-570216",18.985,77.805,0,0,0,"Treatment",1,-40.4316916374665,-0.829167855902237
"11-28-532-04340-570217",18.995,77.795,1,0,1,"Treatment",1,-56.2140438776338,-1.15283027610004
"11-28-532-04340-570218",19.015,77.805,1,0,0,"Treatment",1,-63.2505319651174,-1.29713365556027
"11-28-532-04340-570219",19.025,77.835,1,0,0,"Treatment",1,-32.3772332214283,-0.663988073785691
"11-28-532-04340-570220",19.025,77.865,0,0,0,"Treatment",1,-19.3156777306311,-0.39612339826921
