"shrid2","lat","lon","d_name","sd_name","y_cons","y_05k","y_10k","wave","D","R_PC1","R_PC1_scaled"
"11-28-553-05351-595373",14.095,77.005,"Anantapur","Amarapuram",0,0,0,"Control",0,-36.9157528029876,-0.762772687396246
"11-28-553-05351-595374",14.045,76.955,"Anantapur","Amarapuram",0,0,0,"Control",0,-37.5141598329476,-0.775137287973009
"11-28-553-05351-595375",14.035,76.995,"Anantapur","Amarapuram",1,0,0,"Control",0,-3.13988423591716,-0.0648779384108841
"11-28-553-05351-595376",14.035,77.025,"Anantapur","Amarapuram",0,0,0,"Control",0,-65.8741308231509,-1.36112591462039
"11-28-553-05351-595378",14.035,77.065,"Anantapur","Amarapuram",1,0,0,"Control",0,-20.7543319041188,-0.428836914314184
"11-28-553-05352-595379",14.015,77.095,"Anantapur","Gudibanda",0,0,1,"Buffer",0,-68.5443732685466,-1.41629986751101
"11-28-553-05352-595380",14.025,77.115,"Anantapur","Gudibanda",0,0,0,"Buffer",0,-58.5243519409074,-1.2092609202995
"11-28-553-05352-595381",13.995,77.215,"Anantapur","Gudibanda",1,0,0,"Buffer",0,-104.724552154616,-2.16387374001702
"11-28-553-05352-595382",13.985,77.215,"Anantapur","Gudibanda",1,1,1,"Buffer",0,-148.612366224256,-3.07070682183181
"11-28-553-05352-595383",13.985,77.165,"Anantapur","Gudibanda",1,0,0,"Buffer",0,-109.141608226235,-2.25514127418081
"11-28-553-05352-595384",13.975,77.125,"Anantapur","Gudibanda",0,0,0,"Buffer",0,-53.8348930631492,-1.1123648561799
"11-28-553-05352-595385",14.005,77.105,"Anantapur","Gudibanda",0,0,0,"Buffer",0,-54.8488133938507,-1.13331501097106
"11-28-553-05352-595386",13.985,77.045,"Anantapur","Gudibanda",1,0,0,"Buffer",0,-47.4329598311991,-0.980084746874614
"11-28-553-05352-595387",13.955,77.025,"Anantapur","Gudibanda",1,0,0,"Buffer",0,-24.6550763675449,-0.509436146655254
"11-28-553-05352-595388",13.955,77.075,"Anantapur","Gudibanda",1,0,0,"Buffer",0,-30.8038221389181,-0.636484763574346
"11-28-553-05352-595389",13.915,77.105,"Anantapur","Gudibanda",1,0,1,"Buffer",0,-67.8851831619167,-1.40267933505641
"11-28-553-05352-595390",13.925,77.145,"Anantapur","Gudibanda",1,1,1,"Buffer",0,-62.2563327862756,-1.28637307006182
"11-28-553-05352-595391",13.935,77.145,"Anantapur","Gudibanda",1,0,1,"Buffer",0,-62.007021881342,-1.28122167710586
"11-28-553-05353-595392",13.885,77.035,"Anantapur","Rolla",0,0,0,"Buffer",0,-38.7600378773552,-0.800880274962124
"11-28-553-05353-595393",13.895,77.085,"Anantapur","Rolla",0,0,0,"Buffer",0,-71.6954764771839,-1.48140961823295
"11-28-553-05353-595394",13.855,77.115,"Anantapur","Rolla",0,0,0,"Buffer",0,-77.5492379909845,-1.60236311537786
"11-28-553-05353-595395",13.845,77.075,"Anantapur","Rolla",0,1,1,"Buffer",0,-26.667428356962,-0.551016421156135
"11-28-553-05353-595396",13.825,77.145,"Anantapur","Rolla",0,0,0,"Buffer",0,-93.5444341271828,-1.93286426504562
"11-28-553-05353-595397",13.785,77.125,"Anantapur","Rolla",0,0,0,"Buffer",0,-8.59263950709739,-0.177545633801227
"11-28-553-05353-595398",13.785,77.165,"Anantapur","Rolla",0,0,0,"Buffer",0,-31.0466723417384,-0.641502662107489
"11-28-553-05354-595399",13.835,77.015,"Anantapur","Agali",0,0,0,"Buffer",0,-27.1201669958764,-0.560371144873563
"11-28-553-05354-595400",13.855,77.055,"Anantapur","Agali",0,0,0,"Buffer",0,-35.2208338164756,-0.727751380444703
"11-28-553-05354-595402",13.805,77.065,"Anantapur","Agali",0,0,0,"Buffer",0,-19.6627097453475,-0.406281243511233
"11-28-553-05354-595403",13.815,77.025,"Anantapur","Agali",0,0,0,"Buffer",0,-41.9989805957647,-0.867805011803567
"11-28-553-05354-595404",13.805,77.005,"Anantapur","Agali",0,0,0,"Buffer",0,-32.0804787707511,-0.662863713914123
"11-28-553-05354-595405",13.775,77.015,"Anantapur","Agali",0,0,0,"Buffer",0,-16.7308539403723,-0.345701697880561
"11-28-553-05354-595406",13.785,77.055,"Anantapur","Agali",0,0,0,"Buffer",0,-34.4616394366547,-0.71206450713502
"11-28-553-05354-595407",13.785,77.085,"Anantapur","Agali",0,0,0,"Buffer",0,-9.14732178348738,-0.189006770537921
"11-28-553-05355-595408",13.945,77.435,"Anantapur","Parigi",0,0,0,"Buffer",0,-36.1598807264975,-0.74715446126419
"11-28-553-05355-595409",13.945,77.455,"Anantapur","Parigi",1,0,0,"Buffer",0,-49.4480906162892,-1.02172243831223
"11-28-553-05355-595410",13.955,77.465,"Anantapur","Parigi",0,0,1,"Buffer",0,-75.02582033691,-1.55022293349687
"11-28-553-05355-595411",13.955,77.485,"Anantapur","Parigi",1,0,0,"Buffer",0,-28.5234437793245,-0.589366387337773
"11-28-553-05355-595412",13.935,77.515,"Anantapur","Parigi",0,0,0,"Buffer",0,-18.5657121841368,-0.383614503317759
"11-28-553-05355-595413",13.935,77.465,"Anantapur","Parigi",0,0,0,"Buffer",0,-75.5809944056548,-1.56169423190569
"11-28-553-05355-595414",13.915,77.475,"Anantapur","Parigi",0,0,0,"Buffer",0,-69.2191328801114,-1.43024210525994
"11-28-553-05355-595415",13.905,77.505,"Anantapur","Parigi",0,0,0,"Buffer",0,-57.298545241958,-1.18393265799977
"11-28-553-05355-595416",13.895,77.495,"Anantapur","Parigi",0,0,1,"Buffer",0,-17.7972170471659,-0.367735452875348
"11-28-553-05355-595417",13.875,77.495,"Anantapur","Parigi",0,0,0,"Buffer",0,-92.8342720207561,-1.91819052234025
"11-28-553-05355-595418",13.865,77.475,"Anantapur","Parigi",0,0,0,"Buffer",0,-54.2522889370361,-1.12098930911011
"11-28-553-05355-595419",13.885,77.455,"Anantapur","Parigi",0,0,0,"Buffer",0,-67.1075166174359,-1.38661078017153
"11-28-553-05355-595420",13.925,77.435,"Anantapur","Parigi",0,1,1,"Buffer",0,-65.0680998863237,-1.34447127975247
"11-28-553-05355-595421",13.895,77.425,"Anantapur","Parigi",0,0,0,"Buffer",0,-99.6788454392119,-2.05961669583153
"11-28-553-05355-595423",13.835,77.445,"Anantapur","Parigi",0,0,0,"Buffer",0,-110.901193522865,-2.29149875042074
"11-28-553-05356-595424",14.185,77.575,"Anantapur","Penukonda",0,0,0,"Control",0,-31.3745925966763,-0.648278322770444
"11-28-553-05356-595425",14.195,77.615,"Anantapur","Penukonda",0,0,0,"Control",0,27.6930235958312,0.572207809036208
"11-28-553-05356-595426",14.185,77.655,"Anantapur","Penukonda",0,0,0,"Control",0,-17.409418482063,-0.359722555095623
"11-28-553-05356-595427",14.135,77.655,"Anantapur","Penukonda",1,1,1,"Control",0,10.9837621252592,0.226952266115701
"11-28-553-05356-595429",14.145,77.615,"Anantapur","Penukonda",0,0,0,"Control",0,-23.5188987781391,-0.485959848126126
"11-28-553-05356-595430",14.145,77.575,"Anantapur","Penukonda",0,0,1,"Control",0,14.6190459493461,0.302066411200192
"11-28-553-05356-595432",14.035,77.505,"Anantapur","Penukonda",0,0,0,"Control",0,-80.2503254209065,-1.65817440355095
"11-28-553-05356-595433",14.025,77.525,"Anantapur","Penukonda",0,0,0,"Control",0,-44.3064874207,-0.915483930649796
"11-28-553-05356-595434",14.055,77.555,"Anantapur","Penukonda",0,0,0,"Control",0,38.3689530842966,0.79279947541313
"11-28-553-05356-595435",14.075,77.585,"Anantapur","Penukonda",0,0,0,"Control",0,15.6494491739069,0.323357144207712
"11-28-553-05356-595436",14.055,77.635,"Anantapur","Penukonda",0,0,1,"Control",0,-70.2410254032152,-1.45135698568071
"11-28-553-05356-595437",14.105,77.625,"Anantapur","Penukonda",0,0,0,"Control",0,1.32007981978996,0.027276183072643
"11-28-553-05356-595438",14.105,77.645,"Anantapur","Penukonda",0,0,1,"Control",0,-79.6518202310153,-1.64580777474209
"11-28-553-05356-595439",14.085,77.665,"Anantapur","Penukonda",0,0,0,"Control",0,-30.0050249827796,-0.619979596885101
"11-28-553-05357-595441",14.155,77.765,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-146.491538907184,-3.0268851730961
"11-28-553-05357-595442",14.125,77.735,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-15.172644775892,-0.313505161126747
"11-28-553-05357-595443",14.075,77.735,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-0.286302593392326,-0.00591573466579072
"11-28-553-05357-595444",14.055,77.705,"Anantapur","Puttaparthi",1,0,0,"Buffer",0,-30.352396730925,-0.627157174524448
"11-28-553-05357-595445",14.085,77.785,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-27.1745818410187,-0.561495493004427
"11-28-553-05357-595446",14.135,77.775,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-59.2096065316805,-1.223420010825
"11-28-553-05357-595447",14.135,77.795,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-25.79471441468,-0.532983946980808
"11-28-553-05357-595448",14.165,77.815,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-441.930613576882,-9.13140261718919
"11-28-553-05357-595449",14.155,77.865,"Anantapur","Puttaparthi",1,0,0,"Buffer",0,-74.6555590391866,-1.54257239995336
"11-28-553-05357-595450",14.075,77.895,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-22.2052681265812,-0.458816921157188
"11-28-553-05357-595451",14.095,77.875,"Anantapur","Puttaparthi",0,0,0,"Buffer",0,-43.0145672674886,-0.888789597408767
"11-28-553-05358-595453",14.095,77.935,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-54.8261395248505,-1.13284651157235
"11-28-553-05358-595455",14.055,77.955,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-110.699484966651,-2.2873309422139
"11-28-553-05358-595456",14.065,78.025,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-62.9652203090034,-1.30102047664888
"11-28-553-05358-595457",14.055,77.995,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-15.2019311853298,-0.314110292311537
"11-28-553-05358-595458",14.035,77.965,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-20.0149204683082,-0.413558806591588
"11-28-553-05358-595459",14.005,77.915,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-37.8997153117712,-0.78310383792506
"11-28-553-05358-595460",13.945,77.925,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-78.0207667463274,-1.61210609035705
"11-28-553-05358-595462",14.025,77.995,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-83.2288913646088,-1.71971909861892
"11-28-553-05358-595463",14.025,78.025,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-69.2558274496008,-1.43100030774145
"11-28-553-05358-595464",13.995,77.965,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-85.6661424479726,-1.7700788615266
"11-28-553-05358-595465",14.025,78.065,"Anantapur","Obuladevaracheruvu",0,0,0,"Control",0,-33.3051681426731,-0.688168889415542
"11-28-553-05358-595466",13.985,78.055,"Anantapur","Obuladevaracheruvu",0,0,1,"Control",0,11.4810099977174,0.237226663010738
"11-28-553-05359-595467",14.055,78.135,"Anantapur","Nallacheruvu",0,0,1,"Buffer",0,-47.1001442334901,-0.973207936066321
"11-28-553-05359-595468",14.075,78.145,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,-21.576703077131,-0.445829179730614
"11-28-553-05359-595469",14.045,78.195,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,-4.45150798631786,-0.0919793977332827
"11-28-553-05359-595470",14.035,78.155,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,-14.3709177440214,-0.296939455805179
"11-28-553-05359-595471",14.025,78.135,"Anantapur","Nallacheruvu",0,1,1,"Buffer",0,-27.5948294427233,-0.570178869833683
"11-28-553-05359-595472",14.045,78.115,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,-59.8786353931467,-1.2372438368033
"11-28-553-05359-595473",14.015,78.115,"Anantapur","Nallacheruvu",0,0,1,"Buffer",0,-11.2591140141204,-0.23264173156876
"11-28-553-05359-595474",14.005,78.145,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,10.0734513951833,0.208142947350043
"11-28-553-05359-595475",14.005,78.185,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,-3.06238214059475,-0.0632765493821027
"11-28-553-05359-595476",13.965,78.175,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,57.8135240046305,1.1945734198678
"11-28-553-05359-595477",13.975,78.215,"Anantapur","Nallacheruvu",0,0,0,"Buffer",0,33.1278793752262,0.684505655719282
"11-28-553-05360-595478",13.955,78.145,"Anantapur","Tanakal",0,1,1,"Buffer",0,65.6384543373535,1.35625624319889
"11-28-553-05360-595480",13.915,78.205,"Anantapur","Tanakal",0,0,0,"Buffer",0,28.8575259390744,0.596269368516663
"11-28-553-05360-595482",13.935,78.275,"Anantapur","Tanakal",0,0,0,"Buffer",0,27.6047420678832,0.570383689704828
"11-28-553-05360-595483",13.945,78.315,"Anantapur","Tanakal",0,0,1,"Buffer",0,32.477910085997,0.671075648640292
"11-28-553-05360-595484",13.935,78.325,"Anantapur","Tanakal",0,0,1,"Buffer",0,-34.418242057528,-0.711167807677768
"11-28-553-05360-595485",13.895,78.275,"Anantapur","Tanakal",0,0,1,"Buffer",0,34.4507850913958,0.711840228948217
"11-28-553-05360-595486",13.875,78.245,"Anantapur","Tanakal",0,0,0,"Buffer",0,-1.14397122998295,-0.0236373348270844
"11-28-553-05360-595487",13.825,78.245,"Anantapur","Tanakal",0,0,1,"Buffer",0,-59.0658878493575,-1.22045041987207
"11-28-553-05360-595488",13.845,78.205,"Anantapur","Tanakal",0,0,0,"Buffer",0,-43.622167316041,-0.90134414896755
"11-28-553-05360-595489",13.885,78.235,"Anantapur","Tanakal",0,0,0,"Buffer",0,31.3872217839278,0.648539273675356
"11-28-553-05360-595490",13.905,78.155,"Anantapur","Tanakal",0,0,0,"Buffer",0,17.0507466319962,0.352311488811022
"11-28-553-05360-595491",13.865,78.135,"Anantapur","Tanakal",0,0,1,"Buffer",0,32.3987525440934,0.669440053904145
"11-28-553-05360-595492",13.865,78.165,"Anantapur","Tanakal",0,1,1,"Buffer",0,24.888739581346,0.514264218792584
"11-28-553-05360-595493",13.835,78.175,"Anantapur","Tanakal",0,1,1,"Buffer",0,-50.5538960137816,-1.04457117064837
"11-28-553-05360-595494",13.845,78.145,"Anantapur","Tanakal",0,0,0,"Buffer",0,44.009070881668,0.90933855379769
"11-28-553-05360-595495",13.815,78.145,"Anantapur","Tanakal",0,0,0,"Buffer",0,63.6776433511324,1.31574093599608
"11-28-553-05360-595496",13.795,78.175,"Anantapur","Tanakal",0,0,0,"Buffer",0,26.5523023205312,0.548637626480965
"11-28-553-05360-595497",13.805,78.225,"Anantapur","Tanakal",0,0,0,"Buffer",0,-96.2571254944872,-1.98891531987194
"11-28-553-05361-595499",13.995,78.025,"Anantapur","Amadagur",0,0,0,"Treatment",1,9.18683012419943,0.189823112639362
"11-28-553-05361-595500",13.965,78.005,"Anantapur","Amadagur",0,0,0,"Treatment",1,17.5777652070829,0.363201023611301
"11-28-553-05361-595501",13.945,78.015,"Anantapur","Amadagur",0,0,1,"Treatment",1,-10.5298579596108,-0.217573459672292
"11-28-553-05361-595502",13.945,78.065,"Anantapur","Amadagur",0,0,0,"Treatment",1,48.6102507424336,1.0044105504686
"11-28-553-05361-595503",13.905,78.015,"Anantapur","Amadagur",0,0,0,"Treatment",1,36.2799373437006,0.749635134190797
"11-28-553-05361-595504",13.885,77.975,"Anantapur","Amadagur",1,0,0,"Treatment",1,-149.548353607291,-3.09004668509659
"11-28-553-05361-595505",13.885,77.955,"Anantapur","Amadagur",0,0,1,"Treatment",1,-75.3361611136931,-1.55663535774239
"11-28-553-05361-595507",13.855,77.975,"Anantapur","Amadagur",0,0,1,"Treatment",1,-62.9339316441693,-1.30037397381071
"11-28-553-05361-595508",13.885,78.045,"Anantapur","Amadagur",0,0,0,"Treatment",1,32.8438065129221,0.678635992929186
"11-28-553-05361-595509",13.905,78.075,"Anantapur","Amadagur",0,1,1,"Treatment",1,-17.5027961282262,-0.361651973100092
"11-28-553-05361-595510",13.905,78.095,"Anantapur","Amadagur",0,0,0,"Treatment",1,-25.7913339890076,-0.532914098848807
"11-28-553-05361-595512",13.885,78.095,"Anantapur","Amadagur",0,0,0,"Treatment",1,-10.8899778845543,-0.225014446841105
"11-28-553-05362-595514",14.025,77.745,"Anantapur","Gorantla",0,0,0,"Treatment",1,-6.32282755998137,-0.13064558633299
"11-28-553-05362-595516",14.065,77.805,"Anantapur","Gorantla",0,0,0,"Treatment",1,-62.0459037962043,-1.28202507566714
"11-28-553-05362-595517",14.025,77.845,"Anantapur","Gorantla",0,0,0,"Treatment",1,-14.5111771574151,-0.299837569525298
"11-28-553-05362-595518",14.015,77.785,"Anantapur","Gorantla",0,0,0,"Treatment",1,-25.6044907457498,-0.529053445551496
"11-28-553-05362-595519",13.985,77.765,"Anantapur","Gorantla",0,0,0,"Treatment",1,-143.76971314583,-2.97064537861889
"11-28-553-05362-595520",13.995,77.715,"Anantapur","Gorantla",0,0,1,"Treatment",1,23.169464005339,0.478739643187032
"11-28-553-05362-595521",13.995,77.695,"Anantapur","Gorantla",0,0,0,"Treatment",1,26.308719556744,0.543604591388088
"11-28-553-05362-595522",13.965,77.695,"Anantapur","Gorantla",1,0,1,"Treatment",1,16.5416168245463,0.34179158113002
"11-28-553-05362-595523",13.975,77.695,"Anantapur","Gorantla",0,1,1,"Treatment",1,20.7192467302806,0.428111966011511
"11-28-553-05362-595525",13.975,77.665,"Anantapur","Gorantla",0,0,0,"Treatment",1,2.1234816639838,0.0438764942467182
"11-28-553-05362-595526",13.955,77.695,"Anantapur","Gorantla",0,0,0,"Treatment",1,13.3776347970408,0.276415721483499
"11-28-553-05362-595527",13.925,77.665,"Anantapur","Gorantla",0,0,0,"Treatment",1,33.5001332380457,0.692197360690106
"11-28-553-05362-595528",13.935,77.725,"Anantapur","Gorantla",0,0,0,"Treatment",1,32.4689760005124,0.670891047870239
"11-28-553-05362-595529",13.945,77.795,"Anantapur","Gorantla",0,0,0,"Treatment",1,-52.0616140752148,-1.07572443369282
"11-28-553-05362-595530",13.965,77.785,"Anantapur","Gorantla",0,0,0,"Treatment",1,-45.0885862291407,-0.931644067302228
"11-28-553-05362-595532",14.005,77.855,"Anantapur","Gorantla",0,0,1,"Treatment",1,-65.7502003072329,-1.35856519716241
"11-28-553-05362-595533",13.965,77.855,"Anantapur","Gorantla",0,0,0,"Treatment",1,-81.6700292251751,-1.68750906975342
"11-28-553-05363-595534",14.005,77.485,"Anantapur","Somandepalle",1,0,0,"Treatment",1,-31.0926649080008,-0.64245298468537
"11-28-553-05363-595535",13.975,77.515,"Anantapur","Somandepalle",0,0,1,"Treatment",1,-15.8122248415016,-0.326720500606715
"11-28-553-05363-595536",13.995,77.545,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-45.0133845264468,-0.930090210195029
"11-28-553-05363-595537",14.025,77.565,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-16.7836927771378,-0.346793481697989
"11-28-553-05363-595538",14.005,77.575,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-42.0466732630319,-0.868790462761988
"11-28-553-05363-595539",14.015,77.595,"Anantapur","Somandepalle",1,0,0,"Treatment",1,-22.4882922936648,-0.46466491525544
"11-28-553-05363-595540",14.035,77.645,"Anantapur","Somandepalle",1,0,1,"Treatment",1,-26.0663751204715,-0.538597143269189
"11-28-553-05363-595541",14.025,77.665,"Anantapur","Somandepalle",1,0,1,"Treatment",1,-24.4408213696514,-0.505009097275997
"11-28-553-05363-595542",14.015,77.645,"Anantapur","Somandepalle",1,1,1,"Treatment",1,-74.3605770470291,-1.53647732698837
"11-28-553-05363-595543",13.995,77.645,"Anantapur","Somandepalle",0,0,0,"Treatment",1,14.2751237580009,0.294960110116545
"11-28-553-05363-595544",13.955,77.635,"Anantapur","Somandepalle",0,0,0,"Treatment",1,45.390080690073,0.93787370432
"11-28-553-05363-595545",13.975,77.595,"Anantapur","Somandepalle",0,0,0,"Treatment",1,13.2869350056126,0.274541634721049
"11-28-553-05363-595546",13.965,77.575,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-22.1065771995106,-0.45677771734994
"11-28-553-05363-595547",13.975,77.565,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-19.0340684879356,-0.393291927435701
"11-28-553-05363-595548",13.975,77.535,"Anantapur","Somandepalle",0,0,1,"Treatment",1,-19.9907057839762,-0.413058470056642
"11-28-553-05363-595549",13.935,77.545,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-35.7356765912359,-0.738389332459017
"11-28-553-05363-595550",13.905,77.565,"Anantapur","Somandepalle",0,0,0,"Treatment",1,-9.62616687552527,-0.198900919511383
"11-28-553-05363-595551",13.945,77.575,"Anantapur","Somandepalle",0,0,0,"Treatment",1,6.28508527896268,0.129865735485176
"11-28-553-05363-595552",13.935,77.625,"Anantapur","Somandepalle",1,0,1,"Treatment",1,18.3182894847593,0.37850212545744
"11-28-553-05364-595554",13.885,77.525,"Anantapur","Hindupur",0,0,0,"Buffer",0,-118.056889712945,-2.43935350614596
"11-28-553-05364-595555",13.875,77.565,"Anantapur","Hindupur",0,0,0,"Buffer",0,-55.1323873453006,-1.13917436500285
"11-28-553-05364-595556",13.895,77.615,"Anantapur","Hindupur",0,0,0,"Buffer",0,28.1279896813665,0.581195306914434
"11-28-553-05364-595558",13.795,77.475,"Anantapur","Hindupur",0,0,0,"Buffer",0,-74.254099108405,-1.53427722385554
"11-28-553-05364-595559",13.775,77.475,"Anantapur","Hindupur",0,1,1,"Buffer",0,-7.5361123508032,-0.15571511438545
"11-28-553-05364-595560",13.775,77.495,"Anantapur","Hindupur",0,0,0,"Buffer",0,-62.0946963422426,-1.28303325289883
"11-28-553-05364-595561",13.775,77.525,"Anantapur","Hindupur",0,0,0,"Buffer",0,30.7818844765145,0.636031476063289
"11-28-553-05364-595562",13.745,77.495,"Anantapur","Hindupur",0,0,1,"Buffer",0,-83.4257751604778,-1.72378721509162
"11-28-553-05364-595563",13.745,77.475,"Anantapur","Hindupur",0,0,0,"Buffer",0,-16.5306815273557,-0.341565630271858
"11-28-553-05364-595564",13.735,77.485,"Anantapur","Hindupur",0,0,1,"Buffer",0,-39.6940767596335,-0.820179877280145
