shrid2,state_name,district_name,subdistrict_name,clusters,wave,D,Ycons_raw,urban,tot_p,tot_f,Ylowinc_raw,Ymidinc_raw,Ylowinc,Ymidinc,Ycons
11-28-543-04821-582564,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,25534.6875,0,509,0.45972495088408644,0.20218579471111298,0.14754098653793335,0,0,0
11-28-543-04821-582565,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,17939.673828125,0,796,0.49874371859296485,0.08947368711233139,0.021052632480859756,0,0,1
11-28-543-04821-582566,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19360.228515625,0,649,0.4761171032357473,0.02976190485060215,0,0,1,0
11-28-543-04821-582567,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18025.69921875,0,1316,0.4848024316109423,0.3505154550075531,0.05841924250125885,0,0,1
11-28-543-04821-582568,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19099.8203125,0,658,0.48024316109422494,0.05161290243268013,0,0,1,0
11-28-543-04821-582569,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,17704.861328125,0,1786,0.49944008958566627,0.028103044256567955,0.02107728272676468,0,0,1
11-28-543-04821-582570,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,20415.62890625,0,3140,0.4818471337579618,0.073107048869133,0.03263707458972931,0,0,0
11-28-543-04821-582571,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19187.669921875,0,496,0.4717741935483871,0.05737704783678055,0.008196720853447914,0,0,0
11-28-543-04821-582572,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19875.310546875,0,2272,0.49955985915492956,0.23407916724681854,0.032702237367630005,0,0,0
11-28-543-04821-582573,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19995.8515625,0,739,0.4925575101488498,0,0,1,1,0
11-28-543-04821-582574,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,24170.28515625,0,150,0.43333333333333335,0.4285714328289032,0,0,1,0
11-28-543-04821-582575,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,23179.068359375,0,265,0.47924528301886793,0.08974359184503555,0.012820512987673283,0,0,0
11-28-543-04821-582576,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18241.47265625,0,2552,0.5129310344827587,0.058371737599372864,0.02150537632405758,0,0,1
11-28-543-04821-582577,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18105.416015625,0,623,0.4590690208667737,0.15231788158416748,0.046357616782188416,0,0,1
11-28-543-04821-582578,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,21060.458984375,0,5466,0.4862788144895719,0.1586257368326187,0.0694444477558136,0,0,0
11-28-543-04821-582579,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18318.74609375,0,602,0.49335548172757476,0.3379310369491577,0.013793103396892548,0,0,1
11-28-543-04821-582580,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,16548.8671875,0,1681,0.5086258179654968,0.03448275849223137,0.004597701132297516,0,0,1
11-28-543-04821-582581,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,21572.40625,0,765,0.4954248366013072,0.0885416641831398,0.03125,0,0,0
11-28-543-04821-582582,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19622.39453125,0,2243,0.4877396344181899,0.04833333194255829,0.029999999329447746,0,0,0
11-28-543-04821-582583,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,12013.5419921875,0,261,0.5095785440613027,0.0517241396009922,0.0517241396009922,0,0,1
11-28-543-04821-582584,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,16092.2841796875,0,1105,0.5113122171945701,0.0037735849618911743,0,0,1,1
11-28-543-04821-582585,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19781.7734375,0,671,0.5007451564828614,0.015625,0.0052083334885537624,0,0,0
11-28-543-04821-582587,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19955.833984375,0,1114,0.49371633752244165,0.23507462441921234,0.0037313431967049837,0,0,0
11-28-543-04821-582588,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,20171.951171875,0,3173,0.49479987393633784,0.055487051606178284,0.017262639477849007,0,0,0
11-28-543-04821-582589,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18946.455078125,0,527,0.476280834914611,0.016129031777381897,0,0,1,1
11-28-543-04821-582590,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,17641.91015625,0,729,0.5006858710562414,0.027624309062957764,0.0220994483679533,0,0,1
11-28-543-04821-582591,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18845.494140625,0,343,0.5189504373177842,0.010989011265337467,0,0,1,1
11-28-543-04821-582592,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,15408.1142578125,0,383,0.4699738903394256,0.023255813866853714,0.011627906933426857,0,0,1
11-28-543-04821-582593,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19808.62890625,0,1979,0.5179383527033855,0.030425963923335075,0.01217038556933403,0,0,0
11-28-543-04821-582594,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18262.576171875,0,1979,0.4967155128852956,0.054621849209070206,0.042016807943582535,0,0,1
11-28-543-04821-582596,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,21277.869140625,0,353,0.5552407932011332,0.04901960864663124,0.019607843831181526,0,0,0
11-28-543-04821-582597,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19579.130859375,0,1821,0.48819330038440417,0.12364425510168076,0.05422993376851082,0,0,0
11-28-543-04821-582599,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,18833.33984375,0,1860,0.4876344086021505,0.03076923079788685,0.010989011265337467,0,0,1
11-28-543-04821-582600,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,19585.244140625,0,2387,0.511520737327189,0.08766233921051025,0.051948051899671555,0,0,0
11-28-543-04821-582601,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,13618.39453125,0,188,0.5,0,0,1,1,1
11-28-543-04821-582602,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,17344.0078125,0,947,0.48680042238648363,0.02369668334722519,0.004739336669445038,0,0,1
11-28-543-04821-582603,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,21208.208984375,0,483,0.505175983436853,0.5440000295639038,0,0,1,0
11-28-543-04821-582604,andhra pradesh,vizianagaram,therlam,THERLAM VIZIANAGARAM,Control,0,16213.220703125,0,554,0.48375451263537905,0,0,1,1,1
11-28-543-04822-582605,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,22961.275390625,0,781,0.49167733674775926,0.6082473993301392,0,0,1,0
11-28-543-04822-582606,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,20697.716796875,0,2072,0.5048262548262549,0.41767069697380066,0.04216867312788963,0,0,0
11-28-543-04822-582607,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,24340.76953125,0,523,0.4722753346080306,0.15789473056793213,0,0,1,0
11-28-543-04822-582608,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,21296.08203125,0,4876,0.49302707136997537,0.3484236001968384,0.04527081549167633,0,0,0
11-28-543-04822-582609,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,21419.48828125,0,1659,0.4731766124171187,0.29914531111717224,0.011396011337637901,0,0,0
11-28-543-04822-582611,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,20736.025390625,0,1012,0.5098814229249012,0.09236947447061539,0,0,1,0
11-28-543-04822-582612,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,19552.943359375,0,1499,0.4896597731821214,0.2729658782482147,0.002624671906232834,0,0,0
11-28-543-04822-582613,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,23340.037109375,0,974,0.4815195071868583,0.35245901346206665,0.012295082211494446,0,0,0
11-28-543-04822-582614,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,20689.64453125,0,1066,0.49343339587242024,0.40888887643814087,0,0,1,0
11-28-543-04822-582615,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,20062.6640625,0,650,0.4938461538461538,0.31081080436706543,0.04054053872823715,0,0,0
11-28-543-04822-582616,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,19882.3671875,0,4397,0.5053445531043893,0.4353281855583191,0.026061775162816048,0,0,0
11-28-543-04822-582617,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,21932.71875,0,1553,0.49581455247907275,0.1149425283074379,0.014367816038429737,0,0,0
11-28-543-04822-582618,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,16076.58203125,0,429,0.5081585081585082,0.03125,0.010416666977107525,0,0,1
11-28-543-04822-582619,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,20092.494140625,0,2625,0.4899047619047619,0.12950819730758667,0.04098360612988472,0,0,0
11-28-543-04822-582620,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,22254.755859375,0,390,0.48717948717948717,0.7078651785850525,0.02247191034257412,0,0,0
11-28-543-04822-582621,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,21448.490234375,0,717,0.4714086471408647,0.08045977354049683,0.005747126415371895,0,0,0
11-28-543-04822-582622,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,16300.01953125,0,505,0.49306930693069306,0.10084033757448196,0,0,1,1
11-28-543-04822-582623,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,20168.638671875,0,1669,0.49970041941282206,0.1944444477558136,0.08564814925193787,0,0,0
11-28-543-04822-582624,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,18002.32421875,0,930,0.4935483870967742,0.22549019753932953,0.04411764815449715,0,0,1
11-28-543-04822-582626,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,19285.38671875,0,1330,0.48947368421052634,0.2508591115474701,0.003436426166445017,0,0,0
11-28-543-04822-582627,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,18764.25,0,989,0.46814964610717896,0.07339449226856232,0,0,1,1
11-28-543-04822-582628,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,24188.4140625,0,1270,0.5039370078740157,0.5870967507362366,0.07741935551166534,0,0,0
11-28-543-04822-582629,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,19353.56640625,0,2297,0.4740966478014802,0.28597450256347656,0.02914389781653881,0,0,0
11-28-543-04822-582630,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,25466.04296875,0,539,0.4712430426716141,0.5984252095222473,0.007874015718698502,0,0,0
11-28-543-04822-582631,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,30107.46484375,0,743,0.4845222072678331,0.9073171019554138,0.004878048785030842,0,0,0
11-28-543-04822-582632,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,17219.296875,0,561,0.5133689839572193,0.032786883413791656,0.008196720853447914,0,0,1
11-28-543-04822-582633,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,23955.771484375,0,1179,0.4961832061068702,0.4047619104385376,0.003401360474526882,0,0,0
11-28-543-04822-582634,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,29932.7578125,0,867,0.4994232987312572,0.7468879818916321,0.062240663915872574,0,0,0
11-28-543-04822-582635,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,25097.169921875,0,567,0.49382716049382713,0.5714285969734192,0.060150377452373505,0,0,0
11-28-543-04822-582636,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,19714.548828125,0,8540,0.49473067915690866,0.27591386437416077,0.04656985402107239,0,0,0
11-28-543-04822-582637,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,16162.4931640625,0,2784,0.5032327586206896,0.10651828348636627,0.02543720230460167,0,0,1
11-28-543-04822-582638,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,24789.025390625,0,274,0.5218978102189781,0.8360655903816223,0,0,1,0
11-28-543-04822-582639,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,21050.576171875,0,395,0.4936708860759494,0.04597701132297516,0,0,1,0
11-28-543-04822-582640,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,25072.587890625,0,513,0.47368421052631576,0.560606062412262,0.09848485141992569,0,0,0
11-28-543-04822-582641,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,28897.6640625,0,603,0.48756218905472637,0.8979591727256775,0.020408162847161293,0,0,0
11-28-543-04822-582642,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,21145.578125,0,1580,0.5113924050632911,0.19327731430530548,0.028011204674839973,0,0,0
11-28-543-04822-582644,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,22212.45703125,0,804,0.4763681592039801,0.12921348214149475,0,0,1,0
11-28-543-04822-582645,andhra pradesh,vizianagaram,merakamudidam,MERAKAMUDIDAM VIZIANAGARAM,Control,0,25801.119140625,0,1394,0.49928263988522237,0.9065420627593994,0.037383176386356354,0,0,0
11-28-543-04823-582646,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,17428.158203125,0,1352,0.5066568047337278,0.08174386620521545,0.03814714029431343,0,0,1
11-28-543-04823-582647,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19425.330078125,0,439,0.5056947608200456,0.14000000059604645,0.14000000059604645,0,0,0
11-28-543-04823-582648,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,17199.43359375,0,2331,0.5027885027885027,0.06914893537759781,0.042553190141916275,0,0,1
11-28-543-04823-582649,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20886.1015625,0,2946,0.4969450101832994,0.09793814271688461,0.024484535679221153,0,0,0
11-28-543-04823-582650,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18083.251953125,0,212,0.49528301886792453,0,0,1,1,1
11-28-543-04823-582652,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18045.16015625,0,1062,0.5141242937853108,0.0793650820851326,0.0396825410425663,0,0,1
11-28-543-04823-582653,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18423.166015625,0,690,0.5028985507246376,0.044025156646966934,0.01886792480945587,0,0,1
11-28-543-04823-582654,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19126.353515625,0,1904,0.4963235294117647,0.12836438417434692,0.03312629461288452,0,0,0
11-28-543-04823-582655,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18711.396484375,0,134,0.4626865671641791,0.21875,0.03125,0,0,1
11-28-543-04823-582656,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18494.3515625,0,1354,0.5022156573116692,0.06441717594861984,0.03987729921936989,0,0,1
11-28-543-04823-582657,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,15893.8515625,0,1713,0.5002918855808524,0.14245013892650604,0.03133903071284294,0,0,1
11-28-543-04823-582658,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18263.080078125,0,526,0.48098859315589354,0.051851850003004074,0.014814814552664757,0,0,1
11-28-543-04823-582659,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20466.599609375,0,2370,0.4991561181434599,0.1246153861284256,0.04153846204280853,0,0,0
11-28-543-04823-582660,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,21179.6171875,0,309,0.5275080906148867,0.5789473652839661,0.02631578966975212,0,0,0
11-28-543-04823-582661,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19851.962890625,0,3351,0.5025365562518651,0.2791878283023834,0.058375634253025055,0,0,0
11-28-543-04823-582662,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,17321.466796875,0,290,0.4827586206896552,0.08571428805589676,0.02857142873108387,0,0,1
11-28-543-04823-582663,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20931.42578125,0,1484,0.5195417789757413,0.4077380895614624,0.2291666716337204,0,0,0
11-28-543-04823-582664,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20439.203125,0,312,0.4935897435897436,0.3684210479259491,0.07894736528396606,0,0,0
11-28-543-04823-582665,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20680.12109375,0,624,0.4823717948717949,0.19745223224163055,0.03184713423252106,0,0,0
11-28-543-04823-582666,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19434.201171875,0,2160,0.5430555555555555,0.2430107593536377,0.06881720572710037,0,0,0
11-28-543-04823-582667,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18975.59375,0,792,0.5202020202020202,0.09793814271688461,0.05154639109969139,0,0,0
11-28-543-04823-582668,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,25961.525390625,0,449,0.44766146993318484,0.40336135029792786,0.2689075767993927,0,0,0
11-28-543-04823-582669,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,21345.921875,0,1131,0.5083996463306808,0.3384615480899811,0.11153846234083176,0,0,0
11-28-543-04823-582670,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19717.298828125,0,1018,0.5049115913555993,0.09885931760072708,0.04182509332895279,0,0,0
11-28-543-04823-582671,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20353.48828125,0,716,0.5083798882681564,0.03465346619486809,0,0,1,0
11-28-543-04823-582672,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18738.68359375,0,2595,0.5040462427745664,0.19391025602817535,0.04006410390138626,0,0,1
11-28-543-04823-582673,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18883.763671875,0,802,0.48129675810473815,0.18433180451393127,0.04608295112848282,0,0,1
11-28-543-04823-582674,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,21736.822265625,0,534,0.5,0.48366013169288635,0.05882352963089943,0,0,0
11-28-543-04823-582676,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,17387.486328125,0,507,0.4970414201183432,0.051094889640808105,0.007299270015209913,0,0,1
11-28-543-04823-582677,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,21523.630859375,0,3662,0.5076460950300382,0.31335437297821045,0.11882229149341583,0,0,0
11-28-543-04823-582678,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20233.15234375,0,2328,0.5030068728522337,0.11484099179506302,0.019434629008173943,0,0,0
11-28-543-04823-582679,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18378.095703125,0,1748,0.4862700228832952,0.048426151275634766,0.014527845196425915,0,0,1
11-28-543-04823-582680,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,12901.279296875,0,365,0.4657534246575342,0.05747126415371895,0.03448275849223137,0,0,1
11-28-543-04823-582682,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,21063.470703125,0,1467,0.48602590320381733,0.33142855763435364,0.04285714402794838,0,0,0
11-28-543-04823-582683,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19267.64453125,0,918,0.5217864923747276,0.06280193477869034,0.014492753893136978,0,0,0
11-28-543-04823-582684,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,17642.52734375,0,2471,0.5014164305949008,0.12614259123802185,0.05667275935411453,0,0,1
11-28-543-04823-582685,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,17573.16015625,0,824,0.5097087378640777,0.21714285016059875,0.017142856493592262,0,0,1
11-28-543-04823-582686,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18274.9609375,0,748,0.4946524064171123,0.0602409653365612,0.01807228848338127,0,0,1
11-28-543-04823-582687,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,19617.150390625,0,2339,0.48995297135528004,0.05378151312470436,0.0117647061124444,0,0,0
11-28-543-04823-582688,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,18659.271484375,0,1533,0.4846705805609915,0.19672131538391113,0.016393441706895828,0,0,1
11-28-543-04823-582691,andhra pradesh,vizianagaram,dattirajeru,DATTIRAJERU VIZIANAGARAM,Buffer,0,20987.953125,0,1553,0.5048293625241468,0.6183844208717346,0.04178272932767868,0,0,0
